id,ville,arrondissement,quartier,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,annee_construction,etat_logement,type_chauffage,climatisation,parking,balcon,terrasse,cave,meuble,distance_centre_ville_km,zone_type,transports_publics_score,commerces_proximite_score,ecoles_proximite_score,agence_type,annee,mois,prix_loyer_mensuel,gamme_prix,prix_m2,age_batiment,score_commodites,score_environnement_global,densite_logement,categorie_logement
LOC_001546,Toulouse,Nord,Centre-ville,54.8,3,1,1,11,Oui,1969,Moyen,Gaz,Non,Oui,Oui,Non,Non,Oui,11.5,Banlieue,2,2,4,Agence_locale,2022,7,883,800-1200€,16.11313868613139,55,2,2.6666666666666665,1.8248175182481754,T3
LOC_001547,Paris,9ème,Quartier_9ème,46.4,3,2,1,2,Non,2009,Neuf,Fuel,Non,Oui,Oui,Non,Non,Non,2.8,Proche_centre,3,4,4,Promoteur,2022,8,1815,1800-2500€,39.116379310344826,15,2,3.6666666666666665,4.310344827586207,T3
LOC_001548,Montpellier,Est,Périphérie,96.0,4,2,1,11,Oui,1911,Très_bon,Fuel,Non,Non,Non,Non,Non,Non,3.4,Proche_centre,5,3,3,Particulier,2024,2,1518,1200-1800€,15.8125,113,0,3.6666666666666665,2.083333333333333,T4
LOC_001549,Toulouse,Est,Résidentiel,31.1,2,1,1,11,Oui,1948,Bon,Fuel,Non,Non,Non,Non,Non,Oui,3.3,Proche_centre,3,4,4,Particulier,2023,10,543,< 800€,17.459807073954984,76,0,3.6666666666666665,3.215434083601286,T2
LOC_001550,Strasbourg,Sud,Centre-ville,37.7,2,1,1,7,Oui,2015,Très_bon,Gaz,Non,Oui,Oui,Non,Oui,Oui,7.7,Périphérie,1,4,4,Promoteur,2024,8,811,800-1200€,21.511936339522546,9,3,3.0,2.652519893899204,T2
LOC_001551,Lyon,Ouest,Historique,24.3,1,0,1,0,Non,1906,Moyen,Gaz,Non,Oui,Non,Oui,Non,Non,13.4,Banlieue,1,2,2,Agence_locale,2024,2,500,< 800€,20.576131687242796,118,2,1.6666666666666667,0.0,Studio
LOC_001552,Strasbourg,Nord,Banlieue,31.5,2,1,1,7,Non,1976,Moyen,Gaz,Non,Oui,Non,Non,Non,Oui,14.1,Banlieue,3,3,3,Promoteur,2023,12,327,< 800€,10.380952380952381,48,1,3.0,3.1746031746031744,T2
LOC_001553,Paris,16ème,Quartier_16ème,16.5,1,0,1,9,Oui,1994,Bon,Collectif,Non,Oui,Oui,Non,Non,Non,8.4,Périphérie,2,3,2,Promoteur,2023,7,1559,1200-1800€,94.48484848484848,30,2,2.3333333333333335,0.0,Studio
LOC_001554,Bordeaux,Ouest,Université,61.5,4,2,1,1,Non,1918,À_rénover,Fuel,Non,Non,Oui,Oui,Oui,Oui,3.6,Proche_centre,5,4,4,Promoteur,2023,12,830,800-1200€,13.495934959349594,106,3,4.333333333333333,3.2520325203252036,T4
LOC_001555,Montpellier,Ouest,Commerce,29.2,2,1,1,10,Oui,1905,Moyen,Électrique,Non,Oui,Non,Oui,Oui,Oui,14.8,Banlieue,1,4,2,Particulier,2023,8,508,< 800€,17.397260273972602,119,3,2.3333333333333335,3.4246575342465753,T2
LOC_001556,Nice,Est,Périphérie,32.9,2,1,1,1,Non,1995,Bon,Électrique,Oui,Oui,Non,Non,Oui,Non,7.6,Périphérie,2,4,2,Particulier,2024,7,576,< 800€,17.50759878419453,29,3,2.6666666666666665,3.0395136778115504,T2
LOC_001557,Strasbourg,Ouest,Université,42.9,3,1,1,5,Oui,1934,À_rénover,Gaz,Non,Oui,Non,Non,Non,Non,11.9,Banlieue,2,4,2,Particulier,2023,11,441,< 800€,10.27972027972028,90,1,2.6666666666666665,2.331002331002331,T3
LOC_001558,Marseille,Est,Périphérie,29.8,2,1,1,11,Oui,1965,Bon,Collectif,Non,Oui,Oui,Non,Non,Non,10.1,Banlieue,1,2,4,Agence_nationale,2022,9,718,< 800€,24.093959731543624,59,2,2.3333333333333335,3.3557046979865772,T2
LOC_001559,Montpellier,Sud,Centre-ville,60.0,4,2,1,11,Oui,1994,Très_bon,Gaz,Oui,Oui,Oui,Non,Non,Oui,14.6,Banlieue,3,4,2,Particulier,2024,12,1142,800-1200€,19.033333333333335,30,3,3.0,3.3333333333333335,T4
LOC_001560,Montpellier,Sud,Centre-ville,46.7,3,1,1,2,Oui,1919,Moyen,Fuel,Oui,Non,Non,Non,Non,Non,4.7,Proche_centre,5,4,3,Agence_locale,2024,6,668,< 800€,14.30406852248394,105,1,4.0,2.141327623126338,T3
LOC_001561,Strasbourg,Ouest,Historique,67.3,4,3,1,12,Oui,1930,Bon,Électrique,Non,Oui,Non,Non,Non,Non,12.5,Banlieue,1,4,2,Particulier,2024,2,1213,1200-1800€,18.023774145616642,94,1,2.3333333333333335,4.457652303120357,T4
LOC_001562,Montpellier,Ouest,Moderne,75.6,4,2,1,9,Oui,1850,Bon,Électrique,Oui,Oui,Non,Non,Non,Non,5.3,Périphérie,1,2,2,Agence_locale,2023,3,1129,800-1200€,14.933862433862435,174,2,1.6666666666666667,2.6455026455026456,T4
LOC_001563,Nantes,Nord,Banlieue,37.7,2,1,1,1,Oui,1977,Très_bon,Gaz,Non,Oui,Non,Non,Non,Oui,9.0,Périphérie,3,2,3,Agence_locale,2023,8,725,< 800€,19.23076923076923,47,1,2.6666666666666665,2.652519893899204,T2
LOC_001564,Nantes,Sud,Historique,67.3,4,3,1,1,Non,1937,Moyen,Fuel,Non,Non,Oui,Non,Non,Non,3.0,Proche_centre,3,4,3,Agence_nationale,2023,6,898,800-1200€,13.343239227340268,87,1,3.3333333333333335,4.457652303120357,T4
LOC_001565,Strasbourg,Est,Centre-ville,29.2,2,1,1,4,Oui,1862,Moyen,Gaz,Oui,Non,Non,Non,Non,Oui,12.6,Banlieue,3,3,2,Promoteur,2022,5,543,< 800€,18.595890410958905,162,1,2.6666666666666665,3.4246575342465753,T2
LOC_001566,Marseille,Centre,Résidentiel,58.3,3,2,1,0,Non,1892,Bon,Gaz,Non,Oui,Non,Non,Non,Oui,1.5,Centre,4,5,4,Particulier,2022,6,1149,800-1200€,19.708404802744425,132,1,4.333333333333333,3.430531732418525,T3
LOC_001567,Toulouse,Est,Historique,45.4,3,2,1,8,Oui,2002,Bon,Gaz,Non,Non,Non,Non,Non,Non,12.6,Banlieue,3,3,4,Promoteur,2022,4,534,< 800€,11.762114537444933,22,0,3.3333333333333335,4.405286343612335,T3
LOC_001568,Lille,Centre,Industriel,38.7,2,1,1,2,Oui,1999,Moyen,Électrique,Oui,Oui,Non,Non,Non,Oui,1.6,Centre,4,5,3,Particulier,2024,3,468,< 800€,12.093023255813952,25,2,4.0,2.5839793281653747,T2
LOC_001569,Nantes,Est,Périphérie,77.0,4,2,1,2,Non,1889,Très_bon,Gaz,Non,Non,Oui,Non,Oui,Oui,10.0,Périphérie,3,4,3,Agence_nationale,2022,9,1371,1200-1800€,17.805194805194805,135,2,3.3333333333333335,2.5974025974025974,T4
LOC_001570,Bordeaux,Ouest,Banlieue,25.3,2,1,1,8,Oui,1988,Très_bon,Gaz,Non,Oui,Non,Non,Non,Non,7.4,Périphérie,1,3,3,Agence_nationale,2023,10,593,< 800€,23.438735177865613,36,1,2.3333333333333335,3.9525691699604746,T2
LOC_001571,Lille,Centre,Industriel,47.4,3,2,1,8,Oui,1874,Très_bon,Gaz,Non,Oui,Oui,Non,Non,Non,0.3,Centre,4,5,3,Agence_nationale,2024,11,665,< 800€,14.029535864978904,150,2,4.0,4.219409282700422,T3
LOC_001572,Marseille,Nord,Résidentiel,64.8,4,2,1,1,Non,1890,Très_bon,Gaz,Oui,Non,Non,Non,Oui,Non,14.3,Banlieue,1,3,3,Promoteur,2024,1,1237,1200-1800€,19.089506172839506,134,2,2.3333333333333335,3.08641975308642,T4
LOC_001573,Marseille,Ouest,Commerce,18.9,1,0,1,10,Oui,1959,Moyen,Collectif,Non,Non,Non,Non,Non,Non,10.6,Banlieue,1,2,3,Agence_nationale,2022,5,300,< 800€,15.873015873015873,65,0,2.0,0.0,Studio
LOC_001574,Paris,1er,Quartier_1er,64.7,4,3,1,11,Oui,1944,À_rénover,Gaz,Non,Non,Non,Non,Non,Oui,0.5,Centre,5,4,4,Agence_nationale,2022,5,3049,> 2500€,47.12519319938176,80,0,4.333333333333333,4.63678516228748,T4
LOC_001575,Nantes,Sud,Gare,70.3,4,3,1,9,Oui,1961,Moyen,Collectif,Non,Oui,Non,Non,Oui,Non,12.7,Banlieue,3,2,4,Agence_locale,2022,7,859,800-1200€,12.219061166429588,63,2,3.0,4.2674253200568995,T4
LOC_001576,Toulouse,Nord,Moderne,46.5,3,2,1,7,Non,1860,Bon,Électrique,Non,Non,Non,Non,Oui,Non,8.1,Périphérie,2,4,2,Particulier,2023,11,505,< 800€,10.86021505376344,164,1,2.6666666666666665,4.301075268817205,T3
LOC_001577,Strasbourg,Ouest,Périphérie,52.3,3,2,1,5,Oui,1969,Moyen,Électrique,Non,Non,Non,Oui,Non,Oui,4.0,Proche_centre,5,4,4,Promoteur,2022,12,655,< 800€,12.523900573613767,55,1,4.333333333333333,3.824091778202677,T3
LOC_001578,Montpellier,Est,Banlieue,36.1,2,1,1,12,Oui,1989,Moyen,Fuel,Non,Oui,Non,Non,Non,Non,14.5,Banlieue,2,4,2,Agence_locale,2022,6,435,< 800€,12.049861495844874,35,1,2.6666666666666665,2.7700831024930745,T2
LOC_001579,Nantes,Sud,Gare,26.6,2,1,1,11,Oui,1933,Moyen,Électrique,Oui,Oui,Non,Non,Non,Non,13.2,Banlieue,1,2,4,Promoteur,2023,10,349,< 800€,13.120300751879698,91,2,2.3333333333333335,3.7593984962406015,T2
LOC_001580,Nantes,Centre,Commerce,22.6,1,0,1,3,Non,1941,Moyen,Gaz,Non,Non,Oui,Non,Non,Non,1.6,Centre,4,4,3,Agence_nationale,2023,5,412,< 800€,18.23008849557522,83,1,3.6666666666666665,0.0,Studio
LOC_001581,Montpellier,Ouest,Moderne,69.5,4,3,1,10,Oui,2012,Bon,Gaz,Non,Oui,Non,Non,Non,Non,14.5,Banlieue,3,2,3,Agence_nationale,2022,7,1280,1200-1800€,18.41726618705036,12,1,2.6666666666666665,4.316546762589928,T4
LOC_001582,Nantes,Nord,Gare,41.9,3,1,1,9,Oui,1977,À_rénover,Gaz,Oui,Non,Non,Non,Non,Non,4.9,Proche_centre,5,4,3,Agence_locale,2024,8,377,< 800€,8.997613365155132,47,1,4.0,2.386634844868735,T3
LOC_001583,Nantes,Ouest,Résidentiel,23.6,1,0,1,8,Oui,1854,Bon,Électrique,Non,Non,Oui,Oui,Oui,Oui,3.3,Proche_centre,3,4,3,Agence_nationale,2022,7,483,< 800€,20.466101694915253,170,3,3.3333333333333335,0.0,Studio
LOC_001584,Lyon,Est,Centre-ville,57.4,3,1,1,1,Non,1990,Bon,Électrique,Non,Oui,Non,Non,Non,Non,6.1,Périphérie,1,2,4,Agence_locale,2022,9,911,800-1200€,15.871080139372822,34,1,2.3333333333333335,1.7421602787456445,T3
LOC_001585,Toulouse,Sud,Moderne,60.1,4,2,1,4,Oui,1861,Moyen,Gaz,Oui,Oui,Non,Oui,Oui,Oui,11.7,Banlieue,1,2,2,Agence_nationale,2022,5,1087,800-1200€,18.086522462562396,163,4,1.6666666666666667,3.3277870216306153,T4
LOC_001586,Montpellier,Ouest,Résidentiel,26.7,2,1,1,10,Oui,2023,Neuf,Pompe_à_chaleur,Non,Non,Non,Oui,Oui,Non,11.6,Banlieue,1,4,4,Promoteur,2023,6,516,< 800€,19.325842696629213,1,2,3.0,3.7453183520599254,T2
LOC_001587,Montpellier,Est,Historique,60.3,4,2,1,1,Oui,1972,Moyen,Gaz,Non,Non,Oui,Non,Oui,Non,8.3,Périphérie,3,2,2,Agence_nationale,2024,9,820,800-1200€,13.598673300165839,52,2,2.3333333333333335,3.316749585406302,T4
LOC_001588,Toulouse,Centre,Résidentiel,23.7,1,0,1,5,Oui,1954,À_rénover,Fuel,Oui,Non,Non,Non,Non,Non,1.2,Centre,4,5,5,Promoteur,2024,8,309,< 800€,13.037974683544304,70,1,4.666666666666667,0.0,Studio
LOC_001589,Paris,8ème,Quartier_8ème,46.8,3,2,1,5,Non,1931,Moyen,Électrique,Non,Oui,Non,Non,Oui,Non,3.5,Proche_centre,3,3,4,Agence_nationale,2023,12,2446,1800-2500€,52.26495726495727,93,2,3.3333333333333335,4.273504273504273,T3
LOC_001590,Toulouse,Nord,Périphérie,56.3,3,1,1,4,Oui,1955,Bon,Électrique,Non,Non,Oui,Non,Non,Non,4.0,Proche_centre,4,3,4,Agence_nationale,2023,10,817,800-1200€,14.511545293072825,69,1,3.6666666666666665,1.7761989342806397,T3
LOC_001591,Nantes,Sud,Industriel,32.1,2,1,1,4,Oui,1859,Moyen,Collectif,Non,Oui,Non,Non,Non,Non,12.1,Banlieue,3,4,2,Agence_locale,2022,1,475,< 800€,14.797507788161994,165,1,3.0,3.115264797507788,T2
LOC_001592,Paris,15ème,Quartier_15ème,44.1,3,2,1,4,Oui,2008,Très_bon,Électrique,Oui,Oui,Oui,Non,Non,Non,12.4,Banlieue,2,4,4,Particulier,2022,1,1911,1800-2500€,43.33333333333333,16,3,3.3333333333333335,4.535147392290249,T3
LOC_001593,Paris,10ème,Quartier_10ème,23.3,1,0,1,7,Oui,1957,Bon,Gaz,Non,Oui,Oui,Non,Non,Oui,3.2,Proche_centre,4,4,4,Particulier,2023,2,1188,800-1200€,50.987124463519315,67,2,4.0,0.0,Studio
LOC_001594,Lyon,Ouest,Moderne,31.0,2,1,1,2,Non,1862,Moyen,Électrique,Non,Non,Non,Oui,Non,Non,3.2,Proche_centre,5,4,4,Particulier,2022,1,422,< 800€,13.612903225806452,162,1,4.333333333333333,3.225806451612903,T2
LOC_001595,Paris,9ème,Quartier_9ème,49.1,3,2,1,8,Non,1968,Moyen,Électrique,Non,Non,Non,Non,Non,Oui,4.2,Proche_centre,4,3,4,Particulier,2022,11,1273,1200-1800€,25.926680244399183,56,0,3.6666666666666665,4.0733197556008145,T3
LOC_001596,Toulouse,Centre,Gare,22.9,1,0,1,3,Oui,1871,À_rénover,Collectif,Non,Non,Oui,Non,Oui,Non,1.5,Centre,4,5,3,Particulier,2022,11,300,< 800€,13.100436681222709,153,2,4.0,0.0,Studio
LOC_001597,Toulouse,Est,Résidentiel,60.5,4,2,1,6,Non,1970,Bon,Collectif,Non,Non,Oui,Non,Non,Non,13.1,Banlieue,3,2,2,Particulier,2022,5,776,< 800€,12.826446280991735,54,1,2.3333333333333335,3.3057851239669422,T4
LOC_001598,Nice,Centre,Gare,31.4,2,1,1,10,Oui,1947,Très_bon,Gaz,Non,Non,Oui,Non,Non,Oui,1.7,Centre,4,5,4,Agence_locale,2022,6,609,< 800€,19.394904458598727,77,1,4.333333333333333,3.1847133757961785,T2
LOC_001599,Montpellier,Nord,Industriel,25.7,2,1,1,5,Oui,1880,Bon,Électrique,Non,Oui,Non,Non,Non,Oui,9.7,Périphérie,1,3,4,Particulier,2024,7,559,< 800€,21.750972762645915,144,1,2.6666666666666665,3.8910505836575875,T2
LOC_001600,Nantes,Sud,Commerce,46.6,3,1,1,8,Non,1952,Moyen,Fuel,Non,Oui,Oui,Non,Non,Non,12.3,Banlieue,2,2,2,Agence_locale,2024,5,502,< 800€,10.772532188841202,72,2,2.0,2.1459227467811157,T3
LOC_001601,Nantes,Ouest,Industriel,55.9,3,2,1,11,Oui,2021,Très_bon,Fuel,Non,Oui,Non,Non,Non,Non,12.9,Banlieue,1,3,4,Particulier,2022,4,841,800-1200€,15.044722719141324,3,1,2.6666666666666665,3.5778175313059033,T3
LOC_001602,Montpellier,Nord,Industriel,39.1,2,1,1,2,Non,1921,Moyen,Électrique,Non,Oui,Non,Non,Non,Non,12.5,Banlieue,1,2,3,Promoteur,2024,11,461,< 800€,11.790281329923273,103,1,2.0,2.557544757033248,T2
LOC_001603,Paris,14ème,Quartier_14ème,23.3,1,0,1,6,Oui,1961,Bon,Fuel,Non,Non,Non,Non,Non,Non,3.1,Proche_centre,5,4,4,Promoteur,2023,1,971,800-1200€,41.67381974248927,63,0,4.333333333333333,0.0,Studio
LOC_001604,Lyon,Nord,Gare,30.5,2,1,1,7,Oui,1942,Bon,Collectif,Non,Non,Oui,Non,Oui,Non,13.2,Banlieue,3,2,2,Agence_nationale,2022,10,419,< 800€,13.737704918032787,82,2,2.3333333333333335,3.278688524590164,T2
LOC_001605,Montpellier,Ouest,Université,36.7,2,1,1,11,Oui,1901,Bon,Électrique,Oui,Oui,Oui,Non,Non,Non,4.6,Proche_centre,5,4,3,Agence_nationale,2023,1,559,< 800€,15.231607629427792,123,3,4.0,2.7247956403269753,T2
LOC_001606,Montpellier,Ouest,Périphérie,23.8,1,0,1,6,Oui,1977,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,11.2,Banlieue,3,4,3,Promoteur,2023,3,364,< 800€,15.294117647058822,47,1,3.3333333333333335,0.0,Studio
LOC_001607,Lyon,Nord,Moderne,31.7,2,1,1,11,Non,2018,Très_bon,Électrique,Oui,Oui,Non,Non,Non,Oui,11.7,Banlieue,1,4,2,Promoteur,2024,9,933,800-1200€,29.43217665615142,6,2,2.3333333333333335,3.1545741324921135,T2
LOC_001608,Montpellier,Est,Gare,101.0,7,6,2,0,Oui,1949,Bon,Électrique,Oui,Oui,Oui,Oui,Oui,Oui,14.0,Banlieue,1,2,4,Agence_locale,2024,3,1911,1800-2500€,18.92079207920792,75,5,2.3333333333333335,5.9405940594059405,T5+
LOC_001609,Lille,Nord,Centre-ville,21.6,1,0,1,9,Oui,1984,À_rénover,Collectif,Non,Non,Non,Non,Non,Oui,10.8,Banlieue,1,3,4,Agence_nationale,2024,12,300,< 800€,13.888888888888888,40,0,2.6666666666666665,0.0,Studio
LOC_001610,Montpellier,Nord,Université,64.0,4,3,1,9,Oui,1998,Très_bon,Fuel,Non,Oui,Oui,Oui,Non,Oui,9.2,Périphérie,2,2,4,Agence_nationale,2022,4,1413,1200-1800€,22.078125,26,3,2.6666666666666665,4.6875,T4
LOC_001611,Strasbourg,Ouest,Historique,51.0,3,1,1,3,Non,1867,Bon,Électrique,Non,Non,Oui,Oui,Non,Oui,14.1,Banlieue,3,3,2,Particulier,2024,9,959,800-1200€,18.80392156862745,157,2,2.6666666666666665,1.9607843137254901,T3
LOC_001612,Nantes,Centre,Moderne,24.3,1,0,1,7,Non,1908,Bon,Gaz,Non,Oui,Non,Non,Non,Non,1.7,Centre,4,4,5,Promoteur,2024,10,484,< 800€,19.91769547325103,116,1,4.333333333333333,0.0,Studio
LOC_001613,Lille,Centre,Banlieue,44.4,3,2,1,0,Non,1970,Bon,Gaz,Non,Non,Non,Non,Oui,Non,1.1,Centre,5,5,3,Agence_locale,2024,6,467,< 800€,10.518018018018019,54,1,4.333333333333333,4.504504504504505,T3
LOC_001614,Nantes,Ouest,Historique,82.6,4,3,2,12,Oui,2009,Très_bon,Gaz,Non,Non,Non,Non,Oui,Oui,4.6,Proche_centre,5,3,4,Particulier,2024,11,1720,1200-1800€,20.823244552058114,15,1,4.0,3.6319612590799037,T4
LOC_001615,Lyon,Est,Industriel,18.7,1,0,1,1,Non,1856,Très_bon,Électrique,Non,Oui,Oui,Non,Non,Oui,14.5,Banlieue,3,3,2,Agence_nationale,2024,5,433,< 800€,23.155080213903744,168,2,2.6666666666666665,0.0,Studio
LOC_001616,Nice,Sud,Centre-ville,42.6,3,1,1,2,Non,1950,Moyen,Gaz,Non,Oui,Non,Non,Oui,Non,12.9,Banlieue,2,4,2,Particulier,2024,2,729,< 800€,17.112676056338028,74,2,2.6666666666666665,2.3474178403755865,T3
LOC_001617,Bordeaux,Sud,Industriel,38.1,2,1,1,6,Oui,1974,À_rénover,Gaz,Non,Oui,Non,Non,Non,Oui,11.2,Banlieue,3,3,3,Agence_nationale,2023,4,709,< 800€,18.608923884514436,50,1,3.0,2.6246719160104988,T2
LOC_001618,Bordeaux,Ouest,Historique,44.8,3,1,1,8,Oui,1919,Moyen,Collectif,Oui,Oui,Non,Non,Non,Non,11.8,Banlieue,2,2,4,Promoteur,2022,8,732,< 800€,16.339285714285715,105,2,2.6666666666666665,2.232142857142857,T3
LOC_001619,Lille,Est,Banlieue,61.0,4,2,1,7,Oui,1890,Bon,Gaz,Non,Oui,Oui,Non,Non,Non,6.8,Périphérie,2,2,3,Particulier,2024,4,838,800-1200€,13.737704918032787,134,2,2.3333333333333335,3.278688524590164,T4
LOC_001620,Paris,10ème,Quartier_10ème,79.9,4,3,1,6,Oui,1980,À_rénover,Électrique,Non,Oui,Non,Non,Non,Non,1.2,Centre,4,4,4,Agence_locale,2023,8,1740,1200-1800€,21.777221526908633,44,1,4.0,3.754693366708385,T4
LOC_001621,Lyon,Nord,Industriel,31.0,2,1,1,1,Oui,1913,Très_bon,Électrique,Non,Non,Non,Non,Non,Non,8.8,Périphérie,1,4,3,Agence_locale,2023,8,567,< 800€,18.29032258064516,111,0,2.6666666666666665,3.225806451612903,T2
LOC_001622,Strasbourg,Centre,Centre-ville,86.7,4,2,2,12,Oui,1954,Moyen,Gaz,Non,Oui,Non,Non,Non,Non,1.6,Centre,5,5,5,Agence_locale,2023,7,1051,800-1200€,12.122260668973471,70,1,5.0,2.306805074971165,T4
LOC_001623,Bordeaux,Sud,Historique,30.5,2,1,1,11,Non,1857,Moyen,Fuel,Non,Oui,Oui,Non,Non,Non,9.4,Périphérie,1,3,2,Particulier,2022,10,389,< 800€,12.754098360655737,167,2,2.0,3.278688524590164,T2
LOC_001624,Lille,Centre,Moderne,23.0,1,0,1,3,Non,1962,Très_bon,Fuel,Non,Non,Oui,Non,Non,Oui,1.8,Centre,4,5,4,Promoteur,2023,12,492,< 800€,21.391304347826086,62,1,4.333333333333333,0.0,Studio
LOC_001625,Nantes,Sud,Industriel,60.6,4,3,1,8,Oui,1988,Bon,Électrique,Non,Oui,Oui,Non,Oui,Oui,8.2,Périphérie,3,4,4,Promoteur,2023,1,1305,1200-1800€,21.534653465346533,36,3,3.6666666666666665,4.9504950495049505,T4
LOC_001626,Toulouse,Sud,Périphérie,34.6,2,1,1,3,Non,1997,Moyen,Fuel,Non,Non,Non,Non,Non,Oui,10.6,Banlieue,2,4,2,Agence_locale,2022,7,360,< 800€,10.404624277456646,27,0,2.6666666666666665,2.8901734104046244,T2
LOC_001627,Paris,10ème,Quartier_10ème,70.0,4,2,1,12,Oui,1966,À_rénover,Électrique,Non,Non,Oui,Non,Non,Non,3.9,Proche_centre,4,3,4,Agence_nationale,2022,11,1401,1200-1800€,20.014285714285716,58,1,3.6666666666666665,2.857142857142857,T4
LOC_001628,Lille,Nord,Périphérie,94.4,5,3,2,10,Oui,2020,Bon,Collectif,Non,Non,Non,Non,Non,Oui,4.2,Proche_centre,4,3,4,Agence_locale,2023,9,1101,800-1200€,11.663135593220339,4,0,3.6666666666666665,3.1779661016949152,T5+
LOC_001629,Nantes,Nord,Périphérie,36.8,2,1,1,2,Oui,1943,Très_bon,Électrique,Non,Oui,Oui,Non,Non,Oui,7.0,Périphérie,2,3,4,Agence_nationale,2022,9,690,< 800€,18.75,81,2,3.0,2.717391304347826,T2
LOC_001630,Paris,14ème,Quartier_14ème,25.4,2,1,1,11,Oui,2005,Neuf,Fuel,Non,Non,Non,Non,Non,Oui,3.9,Proche_centre,4,4,3,Agence_nationale,2022,3,1521,1200-1800€,59.88188976377953,19,0,3.6666666666666665,3.937007874015748,T2
LOC_001631,Toulouse,Ouest,Centre-ville,39.8,2,1,1,4,Oui,1899,Très_bon,Électrique,Non,Non,Oui,Non,Non,Oui,12.6,Banlieue,1,4,3,Particulier,2023,7,714,< 800€,17.939698492462313,125,1,2.6666666666666665,2.512562814070352,T2
LOC_001632,Nice,Ouest,Banlieue,62.4,4,2,1,5,Oui,1924,Bon,Électrique,Oui,Oui,Oui,Non,Non,Oui,9.3,Périphérie,3,4,2,Agence_nationale,2023,6,1816,1800-2500€,29.102564102564102,100,3,3.0,3.2051282051282057,T4
LOC_001633,Lille,Ouest,Commerce,21.7,1,0,1,10,Oui,1939,À_rénover,Collectif,Non,Oui,Non,Non,Oui,Non,8.5,Périphérie,3,4,3,Promoteur,2022,8,300,< 800€,13.824884792626728,85,2,3.3333333333333335,0.0,Studio
LOC_001634,Lyon,Est,Banlieue,76.2,4,2,1,0,Non,2003,Très_bon,Électrique,Oui,Non,Non,Oui,Non,Non,6.9,Périphérie,2,4,3,Promoteur,2024,5,1959,1800-2500€,25.708661417322833,21,2,3.0,2.6246719160104988,T4
LOC_001635,Lille,Nord,Historique,49.1,3,1,1,2,Non,1942,À_rénover,Électrique,Non,Oui,Non,Non,Non,Non,11.2,Banlieue,1,2,2,Promoteur,2024,3,556,< 800€,11.323828920570264,82,1,1.6666666666666667,2.0366598778004072,T3
LOC_001636,Paris,20ème,Quartier_20ème,90.7,4,3,1,8,Non,1966,Bon,Collectif,Oui,Non,Oui,Non,Oui,Oui,6.8,Périphérie,2,4,3,Agence_locale,2022,10,2752,> 2500€,30.34178610804851,58,3,3.0,3.30760749724366,T4
LOC_001637,Nice,Est,Université,24.3,1,0,1,6,Oui,2011,Bon,Fuel,Non,Non,Non,Non,Non,Non,4.1,Proche_centre,4,3,3,Agence_nationale,2023,12,438,< 800€,18.02469135802469,13,0,3.3333333333333335,0.0,Studio
LOC_001638,Paris,16ème,Quartier_16ème,28.3,2,1,1,1,Non,1890,Très_bon,Fuel,Non,Oui,Non,Oui,Non,Oui,6.8,Périphérie,3,4,2,Agence_locale,2022,4,2564,> 2500€,90.60070671378092,134,2,3.0,3.53356890459364,T2
LOC_001639,Paris,19ème,Quartier_19ème,41.3,3,1,1,0,Oui,1919,Très_bon,Collectif,Non,Oui,Non,Non,Oui,Non,10.7,Banlieue,1,4,3,Agence_locale,2022,9,1055,800-1200€,25.54479418886199,105,2,2.6666666666666665,2.421307506053269,T3
LOC_001640,Montpellier,Nord,Moderne,35.2,2,1,1,6,Oui,1882,Moyen,Électrique,Oui,Oui,Non,Non,Non,Oui,7.1,Périphérie,2,3,3,Particulier,2022,8,536,< 800€,15.227272727272727,142,2,2.6666666666666665,2.840909090909091,T2
LOC_001641,Toulouse,Ouest,Commerce,41.1,3,2,1,9,Oui,1968,Moyen,Fuel,Non,Oui,Non,Oui,Non,Non,9.9,Périphérie,1,4,2,Particulier,2023,11,601,< 800€,14.62287104622871,56,2,2.3333333333333335,4.8661800486618,T3
LOC_001642,Montpellier,Ouest,Banlieue,35.6,2,1,1,8,Oui,1923,À_rénover,Électrique,Oui,Non,Non,Non,Non,Non,10.7,Banlieue,1,2,3,Particulier,2023,3,407,< 800€,11.432584269662922,101,1,2.0,2.8089887640449436,T2
LOC_001643,Lyon,Nord,Moderne,32.2,2,1,1,5,Oui,1872,À_rénover,Fuel,Oui,Non,Non,Non,Non,Oui,5.9,Périphérie,3,3,4,Agence_nationale,2024,10,560,< 800€,17.391304347826086,152,1,3.3333333333333335,3.105590062111801,T2
LOC_001644,Paris,1er,Quartier_1er,55.4,3,1,1,3,Non,1905,Bon,Gaz,Non,Oui,Non,Non,Non,Oui,1.4,Centre,4,4,5,Particulier,2024,2,3788,> 2500€,68.37545126353791,119,1,4.333333333333333,1.8050541516245486,T3
LOC_001645,Montpellier,Nord,Université,29.2,2,1,1,11,Oui,1931,Bon,Électrique,Non,Oui,Non,Non,Non,Non,14.5,Banlieue,1,2,4,Agence_locale,2024,1,607,< 800€,20.78767123287671,93,1,2.3333333333333335,3.4246575342465753,T2
LOC_001646,Nantes,Nord,Centre-ville,34.5,2,1,1,10,Oui,2012,Moyen,Gaz,Non,Oui,Non,Non,Non,Oui,10.1,Banlieue,2,4,3,Particulier,2022,9,427,< 800€,12.376811594202898,12,1,3.0,2.898550724637681,T2
